loinc_num,long_common_name,component,system,method_typ,scale_typ,specimen_norm,specimen_clean,System,Model,method_class,method_clean,analyte_clean,elr_name,has_specimen,has_specimen,has_method,has_method,has_model,noise_corruption,noise_compression,noise_omission,noise_total,noise_level,analyte_len,info_score,coverage_pattern,has_analyte,seed_id,variant_id
95409-9,SARS-CoV-2 (COVID-19) N gene [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 N gene,Nose,Probe.amp.tar,Ord,NASAL,dry anterior nasal swab,Nose,Biosearch Technologies SARS-CoV-2 ultra-high-throughput End-Point RT-PCR Test,naat,Probe.amp.tar,N GENE,BIOSEARCH - N GENE - RT-QPCR,0,False,1,True,1,0,0,0,0,low,6,2,M,False,344,6
95409-9,SARS-CoV-2 (COVID-19) N gene [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 N gene,Nose,Probe.amp.tar,Ord,NASAL,dry anterior nasal swab,Nose,Biosearch Technologies SARS-CoV-2 ultra-high-throughput End-Point RT-PCR Test,naat,Probe.amp.tar,N GENE,N GENE - NAA - ANTERIOR NASAL SWAB,1,True,1,True,0,0,0,0,0,low,8,2,M+S,False,344,7
95409-9,SARS-CoV-2 (COVID-19) N gene [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 N gene,Nose,Probe.amp.tar,Ord,NASAL,dry anterior nasal swab,Nose,Biosearch Technologies SARS-CoV-2 ultra-high-throughput End-Point RT-PCR Test,naat,Probe.amp.tar,N GENE,BIOSEARCH - N GENE,0,False,0,False,1,0,0,1,1,low,4,0,NONE,False,344,8
95409-9,SARS-CoV-2 (COVID-19) N gene [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 N gene,Nose,Probe.amp.tar,Ord,NASAL,dry anterior nasal swab,Nose,Biosearch Technologies SARS-CoV-2 ultra-high-throughput End-Point RT-PCR Test,naat,Probe.amp.tar,N GENE,ZN GENE PCR,0,False,1,True,0,1,0,0,1,low,3,2,M,False,344,9
95409-9,SARS-CoV-2 (COVID-19) N gene [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 N gene,Nose,Probe.amp.tar,Ord,NASAL,dry anterior nasal swab,Nose,Biosearch Technologies SARS-CoV-2 ultra-high-throughput End-Point RT-PCR Test,naat,Probe.amp.tar,N GENE,N GENE RESULT / PCR / NASAL SWAB,1,True,1,True,0,0,1,0,1,low,8,2,M+S+I,False,344,10
95409-9,SARS-CoV-2 (COVID-19) N gene [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 N gene,Nose,Probe.amp.tar,Ord,NASAL,dry anterior nasal swab,Nose,Biosearch Technologies SARS-CoV-2 ultra-high-throughput End-Point RT-PCR Test,naat,Probe.amp.tar,N GENE,N GENE - RT-QPCR,0,False,1,True,0,0,0,0,0,low,4,2,M,False,344,11
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,CORONAVIRUS DETECTION ASSESSMENT / NAA / ORAL FLUID,1,True,1,True,0,0,2,0,2,medium,8,3,A+M+S,True,345,0
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,SARS-COV-2 NUCLEIC ASSESSMENT / ORAL FLUID,1,True,0,False,0,0,1,1,2,medium,6,1,A+S,True,345,1
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,CV19 RNA ASSESSMENT STATUS | SALIVA,1,True,0,False,0,0,2,1,3,medium,6,1,A+S+I,True,345,2
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,SARS-COV-2 RNA ASSESSMENT ORAL FLUID,1,True,0,False,0,0,0,1,1,low,5,1,A+S,True,345,3
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,SARS-COV-2 RNA ASSESSMENT RPT | NAA | SALIVA,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S,True,345,4
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,SARS-COV-2 RNA ASSESSMENT | ORAL FLUID,1,True,0,False,0,0,0,1,1,low,6,1,A+S,True,345,5
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,TAQPATH 2 - SARS-COV-2 RNA ASSESSMENT - NAA,0,False,1,True,1,0,0,0,0,low,8,3,A+M,True,345,6
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,TAQPATH 2 / SARS-COV-2 ASSESSMENT / PCR,0,False,1,True,1,0,0,1,1,low,7,3,A+M,True,345,7
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,COVID19 RNA ASSESSMENT | QPCR,0,False,1,True,0,1,1,0,2,medium,5,3,A+M,True,345,8
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,CORONAVIRUS RNA ASSESSMENT / SALIVA,1,True,0,False,0,0,1,1,2,medium,5,1,A+S,True,345,9
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,TAQPATH 2 | CORONAVIRUS NUCLEIC ASSESSMENT  RT-PR | ORAL FLUID,1,True,1,False,1,2,2,0,4,high,10,1,A+S,True,345,10
94845-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Saliva (oral fluid) by NAA with probe detection,SARS coronavirus 2 RNA,Saliva,Probe.amp.tar,Ord,SALIVA,saliva,Saliva,TaqPath COVID-19 Fast PCR Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA ASSESSMENT,TAQPATH  COVID-19 RNA ASSESSMENT RT-QPCR,0,False,1,True,1,1,1,0,2,medium,5,3,A+M,True,345,11
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 NUCLEIC STATUS / RT-PCR / NP SWAB,1,True,1,True,0,0,2,0,2,medium,8,3,A+M+S+I,True,346,0
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,COROONAVIRUS PCR,0,False,0,True,0,1,2,1,4,high,2,2,M,False,346,1
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA / NAAT,0,False,1,True,0,0,0,0,0,low,4,3,A+M,True,346,2
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 / NAAT / NPH,1,False,1,True,0,0,0,1,1,low,5,3,A+M,True,346,3
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,CORONAVIRUS RNA - QPRC,0,False,1,False,0,1,1,0,2,medium,4,1,A,True,346,4
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS2 RNA - NAAT - NP SWAB,1,True,1,True,0,0,1,0,1,low,7,3,A+M+S,True,346,5
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,TAQPATH 2 CORONAVIRUS RNA QPCR NASOPHARYNGEAL SWAB SWAB,1,True,1,True,1,0,1,0,1,low,8,3,A+M+S,True,346,6
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA / NP SWAB SWAB,1,True,0,False,0,0,0,1,1,low,6,1,A+S,True,346,7
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,TAQPATH 2 | SARS-COV-2RNA RESULT,0,False,0,False,1,1,1,1,3,medium,5,0,I,False,346,8
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 PCR / PCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,346,9
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA | PCR | NASOPHARYNGEAL WASH,1,True,1,True,0,0,1,0,1,low,7,3,A+M+S,True,346,10
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NP,nasopharyngeal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,TAQPATH 2 | CV19 RNA | PCR | NP SWAB SWAB,1,True,1,True,1,0,1,0,1,low,11,3,A+M+S,True,346,11
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA - QPCR,0,False,1,True,0,0,0,0,0,low,4,3,A+M,True,347,0
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS2 PCR STATUS / NASAL WASH,1,True,0,True,0,0,3,1,4,high,6,3,A+M+S+I,True,347,1
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,CV19 RNA / NAA,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,347,2
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,CORONAVIRUS RNA | NAA,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,347,3
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA - RT-QPCR - ANTERIOR NASAL SWAB,1,True,1,True,0,0,0,0,0,low,8,3,A+M+S,True,347,4
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,COVID19 RNA | PCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,347,5
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 NAA - MIDTURBINATE,1,False,0,True,0,0,1,1,2,medium,4,3,A+M,True,347,6
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 NAA - NASAL SWAB,1,True,0,True,0,0,1,1,2,medium,5,3,A+M+S,True,347,7
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,TAQPATH 2 | SARS-COV-2 RNA RES,0,False,0,False,1,0,1,1,2,medium,6,1,A+I,True,347,8
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA | QPCR | MIDTURBINATE SWAB,1,False,1,True,0,0,0,0,0,low,7,3,A+M,True,347,9
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,SARS-COV-2 RNA | RT-QPCR | MIDTURBINATE,1,False,1,True,0,0,0,0,0,low,6,3,A+M,True,347,10
94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,SARS coronavirus 2 RNA,Respiratory System Specimen,Probe.amp.tar,Ord,NASAL,mid-turbinate nasal swabs,Respiratory,TaqPath COVID-19 MS2 Combo Kit 2.0*,naat,Probe.amp.tar,SARSCOV2 RNA RESULTS INTERPRETATION,TAQPATH 2 | CV19 RNA | PCR,0,False,1,True,1,0,1,0,1,low,7,3,A+M,True,347,11
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE NAAT,0,False,1,True,0,0,0,0,0,low,3,2,M,False,348,0
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE - PCR - NASOPHARYNGEAL WASH,1,True,1,True,0,0,0,0,0,low,7,2,M+S,False,348,1
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,COIDNOW | N1 GENE | PCR,0,False,1,True,1,1,0,0,1,low,6,2,M,False,348,2
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE | NASOPHARYNGEAL SWAB SWAB,1,True,0,False,0,0,0,1,1,low,6,0,S,False,348,3
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE RT-PCR,0,False,1,True,0,0,0,0,0,low,3,2,M,False,348,4
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE FINDING - NAAT,0,False,1,True,0,0,1,0,1,low,5,2,M,False,348,5
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE NAAT,0,False,1,True,0,0,0,0,0,low,3,2,M,False,348,6
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE - NAA,0,False,1,True,0,0,0,0,0,low,4,2,M,False,348,7
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,COVIDNOW | N1 GENE | RT-PCR | NASOPHARYNGEAL ASPIRATE,1,True,1,True,1,0,0,0,0,low,9,2,M+S,False,348,8
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE NP SWAB,1,True,0,False,0,0,0,1,1,low,4,0,S,False,348,9
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE - NAA,0,False,1,True,0,0,0,0,0,low,4,2,M,False,348,10
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,NP,nasopharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE NAA NP SWAB SWAB,1,True,1,True,0,0,0,0,0,low,6,2,M+S,False,348,11
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,THROAT,oropharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,COVIDNOW - N1 GENE STATUS,0,False,0,False,1,0,1,1,2,medium,5,0,I,False,349,0
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,THROAT,oropharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE | NAA | THRT SWAB,1,False,1,True,0,0,0,0,0,low,7,2,M,False,349,1
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,THROAT,oropharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE | NAAT | OPHARYNGEAL SWAB,1,False,1,True,0,0,0,0,0,low,7,2,M,False,349,2
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,THROAT,oropharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,N1 GENE RT-PCR,0,False,1,True,0,0,0,0,0,low,3,2,M,False,349,3
94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,SARS coronavirus 2 N gene,Respiratory System Specimen,Probe.amp.tar.CDC primer-probe set N1,Ord,THROAT,oropharyngeal swab,Respiratory,CovidNow SARS-CoV-2 Assay*,naat,Probe.amp.tar.CDC primer-probe set N1,N1 GENE,COVIDNOW N1 GENE RT-PCR,0,False,1,True,1,0,0,0,0,low,4,2,M,False,349,4
